Date,Home,Visitor,HomeScore,VisitorScore
20130905,KCA,SEA,7,6
20130905,NYA,BOS,8,9
20130905,OAK,HOU,2,3
20130905,CIN,SLN,6,2
20130905,SFN,ARI,2,4
20130906,ANA,TEX,6,5
20130906,BAL,CHA,4,0
20130906,CLE,NYN,8,1
20130906,KCA,DET,2,16
20130906,MIN,TOR,5,6
20130906,NYA,BOS,8,12
20130906,OAK,HOU,7,5
20130906,SEA,TBA,6,4
20130906,CHN,MIL,8,5
20130906,CIN,LAN,3,2
20130906,MIA,WAS,7,0
20130906,PHI,ATL,2,1
20130906,SDN,COL,4,3
20130906,SFN,ARI,3,0
20130906,SLN,PIT,12,8
20130907,ANA,TEX,8,3
20130907,BAL,CHA,4,3
20130907,CLE,NYN,9,4
20130907,KCA,DET,4,3
20130907,MIN,TOR,2,11
20130907,NYA,BOS,9,13
20130907,OAK,HOU,2,1
20130907,SEA,TBA,6,2
20130907,CHN,MIL,3,5
20130907,CIN,LAN,4,3
20130907,MIA,WAS,2,9
20130907,PHI,ATL,6,5
20130907,SDN,COL,2,1
20130907,SFN,ARI,1,2
20130907,SLN,PIT,5,0
20130908,ANA,TEX,3,4
20130908,BAL,CHA,2,4
20130908,CLE,NYN,1,2
20130908,KCA,DET,5,2
20130908,MIN,TOR,0,2
20130908,NYA,BOS,4,3
20130908,OAK,HOU,7,2
20130908,SEA,TBA,1,4
20130908,CHN,MIL,1,3
20130908,CIN,LAN,3,2
20130908,MIA,WAS,4,6
20130908,PHI,ATL,3,2
20130908,SDN,COL,5,2
20130908,SFN,ARI,3,2
20130908,SLN,PIT,9,2
20130909,BAL,NYA,4,2
20130909,CHA,DET,5,1
20130909,CLE,KCA,4,3
20130909,MIN,ANA,6,3
20130909,SEA,HOU,4,6
20130909,TEX,PIT,0,1
20130909,CIN,CHN,0,2
20130909,LAN,ARI,8,1
20130909,MIA,ATL,2,5
20130909,NYN,WAS,0,9
20130909,SFN,COL,3,2
20130910,BAL,NYA,5,7
20130910,CHA,DET,1,9
20130910,CLE,KCA,3,6
20130910,MIN,OAK,4,3
20130910,SEA,HOU,2,13
20130910,TBA,BOS,0,2
20130910,TEX,PIT,4,5
20130910,TOR,ANA,6,12
20130910,CIN,CHN,1,9
20130910,LAN,ARI,5,3
20130910,MIA,ATL,3,4
20130910,NYN,WAS,3,6
20130910,PHI,SDN,2,8
20130910,SFN,COL,8,9
20130910,SLN,MIL,4,2
20130911,BAL,NYA,4,5
20130911,CHA,DET,0,1
20130911,CLE,KCA,2,6
20130911,MIN,OAK,3,18
20130911,SEA,HOU,1,6
20130911,TBA,BOS,3,7
20130911,TEX,PIT,5,7
20130911,TOR,ANA,4,5
20130911,CIN,CHN,6,0
20130911,LAN,ARI,1,4
20130911,MIA,ATL,5,2
20130911,NYN,WAS,0,3
20130911,PHI,SDN,4,2
20130911,SFN,COL,4,3
20130911,SLN,MIL,5,1
20130912,BAL,NYA,5,6
20130912,CHA,CLE,3,14
20130912,MIN,OAK,2,8
20130912,TBA,BOS,4,3
20130912,TOR,ANA,3,4
20130912,LAN,SFN,3,2
20130912,MIA,ATL,1,6
20130912,NYN,WAS,2,7
20130912,PHI,SDN,10,5
20130912,PIT,CHN,3,1
20130912,SLN,MIL,3,5
20130913,BOS,NYA,8,4
20130913,CHA,CLE,1,3
20130913,DET,KCA,6,3
20130913,HOU,ANA,9,7
20130913,MIN,TBA,0,3
20130913,TEX,OAK,8,9
20130913,TOR,BAL,3,5
20130913,ARI,COL,5,7
20130913,ATL,SDN,3,4
20130913,LAN,SFN,2,4
20130913,MIL,CIN,5,1
20130913,NYN,MIA,4,3
20130913,PIT,CHN,4,5
20130913,SLN,SEA,2,1
20130913,WAS,PHI,6,1
20130914,BOS,NYA,5,1
20130914,CHA,CLE,1,8
20130914,DET,KCA,0,1
20130914,HOU,ANA,2,6
20130914,MIN,TBA,0,7
20130914,TEX,OAK,0,1
20130914,TOR,BAL,4,3
20130914,ARI,COL,9,2
20130914,ATL,SDN,2,1
20130914,LAN,SFN,3,19
20130914,MIL,CIN,3,7
20130914,NYN,MIA,0,3
20130914,NYN,MIA,3,1
20130914,PIT,CHN,2,1
20130914,SLN,SEA,1,4
20130914,WAS,PHI,4,5
20130915,BOS,NYA,9,2
20130915,CHA,CLE,1,7
20130915,DET,KCA,3,2
20130915,HOU,ANA,1,2
20130915,MIN,TBA,6,4
20130915,TEX,OAK,1,5
20130915,TOR,BAL,1,3
20130915,ARI,COL,8,2
20130915,ATL,SDN,0,4
20130915,LAN,SFN,3,4
20130915,MIL,CIN,6,5
20130915,NYN,MIA,1,0
20130915,PIT,CHN,3,2
20130915,SLN,SEA,12,2
20130915,WAS,PHI,11,2
20130916,CHA,MIN,12,1
20130916,DET,SEA,4,2
20130916,HOU,CIN,1,6
20130916,KCA,CLE,7,1
20130916,OAK,ANA,1,12
20130916,TBA,TEX,6,2
20130916,ARI,LAN,2,1
20130916,COL,SLN,6,2
20130916,MIL,CHN,6,1
20130916,PHI,MIA,12,2
20130916,PIT,SDN,0,2
20130917,BOS,BAL,2,3
20130917,CHA,MIN,4,3
20130917,DET,SEA,6,2
20130917,HOU,CIN,0,10
20130917,KCA,CLE,3,5
20130917,OAK,ANA,2,1
20130917,TBA,TEX,1,7
20130917,TOR,NYA,2,0
20130917,ARI,LAN,3,9
20130917,COL,SLN,4,11
20130917,MIL,CHN,4,3
20130917,NYN,SFN,5,8
20130917,PHI,MIA,6,4
20130917,PIT,SDN,2,5
20130917,WAS,ATL,6,5
20130917,WAS,ATL,4,0
20130918,BOS,BAL,3,5
20130918,CHA,MIN,3,4
20130918,DET,SEA,0,8
20130918,HOU,CIN,5,6
20130918,KCA,CLE,7,2
20130918,OAK,ANA,4,5
20130918,TBA,TEX,4,3
20130918,TOR,NYA,3,4
20130918,ARI,LAN,9,4
20130918,COL,SLN,3,4
20130918,MIL,CHN,7,0
20130918,NYN,SFN,5,4
20130918,PHI,MIA,3,4
20130918,PIT,SDN,2,3
20130918,WAS,ATL,2,5
20130919,BOS,BAL,3,1
20130919,CLE,HOU,2,1
20130919,DET,SEA,5,4
20130919,OAK,MIN,8,6
20130919,TBA,TEX,2,8
20130919,TOR,NYA,6,2
20130919,ARI,LAN,6,7
20130919,COL,SLN,7,6
20130919,MIL,CHN,1,5
20130919,NYN,SFN,1,2
20130919,PIT,SDN,10,1
20130919,WAS,MIA,3,2
20130920,ANA,SEA,3,2
20130920,BOS,TOR,6,3
20130920,CLE,HOU,2,1
20130920,DET,CHA,12,5
20130920,KCA,TEX,2,1
20130920,NYA,SFN,5,1
20130920,OAK,MIN,11,0
20130920,TBA,BAL,5,4
20130920,CHN,ATL,5,9
20130920,COL,ARI,9,4
20130920,MIL,SLN,6,7
20130920,PHI,NYN,4,6
20130920,PIT,CIN,5,6
20130920,SDN,LAN,2,0
20130920,WAS,MIA,8,0
20130921,ANA,SEA,6,5
20130921,BOS,TOR,2,4
20130921,CLE,HOU,4,1
20130921,DET,CHA,7,6
20130921,KCA,TEX,1,3
20130921,NYA,SFN,6,0
20130921,OAK,MIN,9,1
20130921,TBA,BAL,5,1
20130921,CHN,ATL,3,1
20130921,COL,ARI,2,7
20130921,MIL,SLN,2,7
20130921,PHI,NYN,4,5
20130921,PIT,CIN,4,2
20130921,SDN,LAN,0,4
20130922,ANA,SEA,2,3
20130922,BOS,TOR,5,2
20130922,CLE,HOU,9,2
20130922,DET,CHA,3,6
20130922,KCA,TEX,4,0
20130922,NYA,SFN,1,2
20130922,OAK,MIN,11,7
20130922,TBA,BAL,3,1
20130922,CHN,ATL,2,5
20130922,COL,ARI,9,13
20130922,MIL,SLN,6,4
20130922,PHI,NYN,3,4
20130922,PIT,CIN,3,11
20130922,SDN,LAN,0,1
20130922,WAS,MIA,2,4
20130922,WAS,MIA,5,4
20130923,ANA,OAK,5,10
20130923,CHA,TOR,3,2
20130923,MIN,DET,4,3
20130923,SEA,KCA,5,6
20130923,TBA,BAL,5,4
20130923,TEX,HOU,12,0
20130923,ATL,MIL,0,5
20130923,CHN,PIT,1,2
20130923,CIN,NYN,3,2
20130923,MIA,PHI,4,0
20130923,SDN,ARI,4,1
20130923,SLN,WAS,4,3
20130924,ANA,OAK,3,0
20130924,BAL,TOR,2,3
20130924,CLE,CHA,5,4
20130924,MIN,DET,2,4
20130924,NYA,TBA,0,7
20130924,SEA,KCA,4,0
20130924,TEX,HOU,3,2
20130924,ATL,MIL,3,2
20130924,CHN,PIT,2,8
20130924,CIN,NYN,2,4
20130924,COL,BOS,8,3
20130924,MIA,PHI,1,2
20130924,SDN,ARI,1,2
20130924,SFN,LAN,1,2
20130924,SLN,WAS,2,0
20130925,ANA,OAK,3,1
20130925,BAL,TOR,9,5
20130925,CLE,CHA,7,2
20130925,MIN,DET,0,1
20130925,NYA,TBA,3,8
20130925,SEA,KCA,6,0
20130925,TEX,HOU,7,3
20130925,ATL,MIL,0,4
20130925,CHN,PIT,4,2
20130925,CIN,NYN,0,1
20130925,COL,BOS,5,15
20130925,MIA,PHI,3,2
20130925,SDN,ARI,12,2
20130925,SFN,LAN,6,4
20130925,SLN,WAS,4,1
20130926,BAL,TOR,3,2
20130926,CHA,KCA,2,3
20130926,MIN,CLE,5,6
20130926,NYA,TBA,0,4
20130926,TEX,ANA,6,5
20130926,ATL,PHI,7,1
20130926,NYN,MIL,2,4
20130926,SDN,ARI,3,2
20130926,SFN,LAN,3,2
20130927,BAL,BOS,3,12
20130927,CHA,KCA,1,6
20130927,HOU,NYA,2,3
20130927,MIN,CLE,6,12
20130927,SEA,OAK,2,8
20130927,TEX,ANA,5,3
20130927,TOR,TBA,6,3
20130927,ARI,WAS,4,8
20130927,ATL,PHI,1,0
20130927,CIN,PIT,1,4
20130927,LAN,COL,11,0
20130927,MIA,DET,3,2
20130927,NYN,MIL,2,4
20130927,SFN,SDN,7,3
20130927,SLN,CHN,7,0
20130928,BAL,BOS,6,5
20130928,CHA,KCA,6,5
20130928,HOU,NYA,1,2
20130928,MIN,CLE,1,5
20130928,SEA,OAK,7,5
20130928,TEX,ANA,7,4
20130928,TOR,TBA,7,2
20130928,ARI,WAS,0,2
20130928,ATL,PHI,4,5
20130928,CIN,PIT,3,8
20130928,LAN,COL,0,1
20130928,MIA,DET,2,1
20130928,NYN,MIL,2,4
20130928,SFN,SDN,3,9
20130928,SLN,CHN,6,2
20130929,BAL,BOS,7,6
20130929,CHA,KCA,1,4
20130929,HOU,NYA,1,5
20130929,MIN,CLE,1,5
20130929,SEA,OAK,0,9
20130929,TEX,ANA,6,2
20130929,TOR,TBA,6,7
20130929,ARI,WAS,3,2
20130929,ATL,PHI,12,5
20130929,CIN,PIT,2,4
20130929,LAN,COL,1,2
20130929,MIA,DET,1,0
20130929,NYN,MIL,3,2
20130929,SFN,SDN,7,6
20130929,SLN,CHN,4,0
20130930,TEX,TBA,2,5
20140323,ARI,LAN,5,7
20140330,SDN,LAN,3,1
20140331,ANA,SEA,3,10
20140331,BAL,BOS,2,1
20140331,CHA,MIN,5,3
20140331,DET,KCA,4,3
20140331,OAK,CLE,0,2
20140331,TBA,TOR,9,2
20140331,TEX,PHI,10,14
20140331,ARI,SFN,8,9
20140331,CIN,SLN,0,1
20140331,MIA,COL,10,1
20140331,MIL,ATL,2,0
20140331,NYN,WAS,7,9
20140331,PIT,CHN,1,0
20140401,ANA,SEA,3,8
20140401,HOU,NYA,6,2
20140401,TBA,TOR,2,4
20140401,TEX,PHI,3,2
20140401,ARI,SFN,5,4
20140401,MIA,COL,4,3
20140401,MIL,ATL,2,5
20140401,SDN,LAN,2,3
20140402,ANA,SEA,2,8
20140402,BAL,BOS,2,6
20140402,CHA,MIN,7,6
20140402,DET,KCA,2,1
20140402,HOU,NYA,3,1
20140402,OAK,CLE,6,1
20140402,OAK,CLE,4,6
20140402,TBA,TOR,0,3
20140402,TEX,PHI,4,3
20140402,ARI,SFN,0,2
20140402,CIN,SLN,1,0
20140402,MIA,COL,5,6
20140402,MIL,ATL,0,1
20140402,NYN,WAS,1,5
20140402,PIT,CHN,4,3
20140402,SDN,LAN,1,5
20140403,BAL,BOS,3,4
20140403,CHA,MIN,9,10
20140403,HOU,NYA,2,4
20140403,OAK,SEA,3,2
20140403,TBA,TOR,7,2
20140403,ARI,SFN,5,8
20140403,CIN,SLN,6,7
20140403,MIA,COL,8,5
20140403,NYN,WAS,2,8
20140403,PIT,CHN,2,3
20140404,BOS,MIL,2,6
20140404,CLE,MIN,7,2
20140404,DET,BAL,10,4
20140404,HOU,ANA,1,11
20140404,KCA,CHA,7,5
20140404,TBA,TEX,8,1
20140404,TOR,NYA,3,7
20140404,CHN,PHI,2,7
20140404,COL,ARI,12,2
20140404,LAN,SFN,4,8
20140404,MIA,SDN,8,2
20140404,NYN,CIN,4,3
20140404,PIT,SLN,12,2
20140404,WAS,ATL,1,2
20140405,BOS,MIL,6,7
20140405,CLE,MIN,3,7
20140405,DET,BAL,7,6
20140405,HOU,ANA,1,5
20140405,KCA,CHA,4,3
20140405,OAK,SEA,1,3
20140405,TBA,TEX,5,4
20140405,TOR,NYA,4,0
20140405,CHN,PHI,0,2
20140405,COL,ARI,9,4
20140405,LAN,SFN,2,7
20140405,MIA,SDN,5,0
20140405,NYN,CIN,6,3
20140405,PIT,SLN,1,6
20140405,WAS,ATL,2,6
20140406,BOS,MIL,0,4
20140406,CLE,MIN,7,10
20140406,DET,BAL,1,3
20140406,HOU,ANA,7,4
20140406,KCA,CHA,1,5
20140406,OAK,SEA,6,3
20140406,TBA,TEX,0,3
20140406,TOR,NYA,4,6
20140406,CHN,PHI,8,3
20140406,COL,ARI,3,5
20140406,LAN,SFN,6,2
20140406,MIA,SDN,2,4
20140406,NYN,CIN,1,2
20140406,PIT,SLN,2,1
20140406,WAS,ATL,2,1
20140407,BOS,TEX,5,1
20140407,HOU,ANA,1,9
20140407,KCA,TBA,4,2
20140407,MIN,OAK,3,8
20140407,NYA,BAL,4,2
20140407,COL,CHA,8,1
20140407,SLN,CIN,5,3
20140408,BOS,TEX,7,10
20140408,CLE,SDN,8,6
20140408,KCA,TBA,0,1
20140408,NYA,BAL,5,14
20140408,SEA,ANA,5,3
20140408,TOR,HOU,5,2
20140408,ATL,NYN,0,4
20140408,CHN,PIT,6,7
20140408,COL,CHA,3,15
20140408,LAN,DET,3,2
20140408,PHI,MIL,4,10
20140408,SFN,ARI,7,3
20140408,SLN,CIN,7,5
20140408,WAS,MIA,5,0
20140409,BOS,TEX,4,2
20140409,CLE,SDN,2,0
20140409,CLE,SDN,1,2
20140409,KCA,TBA,7,3
20140409,MIN,OAK,4,7
20140409,NYA,BAL,4,5
20140409,SEA,ANA,0,2
20140409,TOR,HOU,7,3
20140409,ATL,NYN,4,3
20140409,CHN,PIT,7,5
20140409,COL,CHA,10,4
20140409,LAN,DET,6,7
20140409,PHI,MIL,4,9
20140409,SFN,ARI,3,7
20140409,SLN,CIN,0,4
20140409,WAS,MIA,10,7
20140410,CHA,CLE,7,3
20140410,MIN,OAK,1,6
20140410,NYA,BOS,4,1
20140410,TOR,HOU,4,6
20140410,ATL,NYN,4,6
20140410,CHN,PIT,4,5
20140410,PHI,MIL,2,6
20140410,SFN,ARI,5,6
20140410,WAS,MIA,7,1
20140411,ANA,NYN,5,4
20140411,BAL,TOR,0,2
20140411,CHA,CLE,9,6
20140411,MIN,KCA,10,1
20140411,NYA,BOS,2,4
20140411,SEA,OAK,6,4
20140411,TEX,HOU,1,0
20140411,ARI,LAN,0,6
20140411,ATL,WAS,7,6
20140411,CIN,TBA,1,2
20140411,MIL,PIT,4,2
20140411,PHI,MIA,6,3
20140411,SDN,DET,6,0
20140411,SFN,COL,6,5
20140411,SLN,CHN,3,6
20140412,ANA,NYN,6,7
20140412,BAL,TOR,2,1
20140412,CHA,CLE,6,12
20140412,MIN,KCA,7,1
20140412,NYA,BOS,7,4
20140412,SEA,OAK,1,3
20140412,TEX,HOU,5,6
20140412,ARI,LAN,5,8
20140412,ATL,WAS,6,3
20140412,CIN,TBA,0,1
20140412,MIL,PIT,3,2
20140412,PHI,MIA,5,4
20140412,SDN,DET,2,6
20140412,SFN,COL,0,1
20140412,SLN,CHN,10,4
20140413,ANA,NYN,14,2
20140413,BAL,TOR,3,11
20140413,CHA,CLE,4,3
20140413,MIN,KCA,4,3
20140413,NYA,BOS,3,2
20140413,SEA,OAK,0,3
20140413,TEX,HOU,1,0
20140413,ARI,LAN,6,8
20140413,ATL,WAS,10,2
20140413,CIN,TBA,12,4
20140413,MIL,PIT,4,1
20140413,PHI,MIA,4,3
20140413,SDN,DET,5,1
20140413,SFN,COL,5,4
20140413,SLN,CHN,6,4
20140414,ANA,OAK,2,3
20140414,BAL,TBA,7,1
20140414,TEX,SEA,1,7
20140414,ARI,NYN,3,7
20140414,CIN,PIT,7,8
20140414,MIA,WAS,2,9
20140414,MIL,SLN,0,4
20140414,PHI,ATL,6,9
20140414,SDN,COL,5,4
20140415,ANA,OAK,9,10
20140415,CHA,BOS,2,1
20140415,HOU,KCA,2,4
20140415,MIN,TOR,3,9
20140415,TEX,SEA,5,0
20140415,ARI,NYN,0,9
20140415,CIN,PIT,7,5
20140415,MIA,WAS,11,2
20140415,MIL,SLN,1,6
20140415,SDN,COL,2,3
20140415,SFN,LAN,3,2
20140416,ANA,OAK,5,4
20140416,BAL,TBA,3,0
20140416,CHA,BOS,4,6
20140416,DET,CLE,2,3
20140416,HOU,KCA,4,6
20140416,NYA,CHN,3,0
20140416,NYA,CHN,2,0
20140416,TEX,SEA,3,2
20140416,ARI,NYN,2,5
20140416,CIN,PIT,4,0
20140416,MIA,WAS,3,6
20140416,MIL,SLN,5,1
20140416,PHI,ATL,0,1
20140416,SDN,COL,4,2
20140416,SFN,LAN,2,1
20140417,CHA,BOS,1,3
20140417,DET,CLE,7,5
20140417,HOU,KCA,1,5
20140417,MIN,TOR,7,0
20140417,MIN,TOR,9,5
20140417,TBA,NYA,2,10
20140417,TEX,SEA,8,6
20140417,PHI,ATL,1,0
20140417,PIT,MIL,11,2
20140417,SDN,COL,1,3
20140417,SFN,LAN,1,2
20140417,WAS,SLN,0,8
20140418,BOS,BAL,4,8
20140418,CLE,TOR,2,3
20140418,DET,ANA,6,11
20140418,KCA,MIN,5,0
20140418,OAK,HOU,11,3
20140418,TBA,NYA,11,5
20140418,TEX,CHA,12,0
20140418,CHN,CIN,1,4
20140418,COL,PHI,12,1
20140418,LAN,ARI,2,4
20140418,MIA,SEA,8,4
20140418,NYN,ATL,0,6
20140418,PIT,MIL,3,5
20140418,SDN,SFN,2,1
20140418,WAS,SLN,3,1
20140419,BOS,BAL,4,2
20140419,CLE,TOR,0,5
20140419,DET,ANA,5,2
20140419,KCA,MIN,5,4
20140419,OAK,HOU,4,3
20140419,TBA,NYA,16,1
20140419,TEX,CHA,6,3
20140419,CHN,CIN,8,4
20140419,COL,PHI,3,1
20140419,LAN,ARI,8,6
20140419,MIA,SEA,7,0
20140419,NYN,ATL,5,7
20140419,PIT,MIL,7,8
20140419,SDN,SFN,3,1
20140419,WAS,SLN,3,4
20140420,BOS,BAL,6,5
20140420,CLE,TOR,6,4
20140420,DET,ANA,2,1
20140420,KCA,MIN,3,8
20140420,OAK,HOU,4,1
20140420,TBA,NYA,1,5
20140420,TEX,CHA,2,16
20140420,CHN,CIN,2,8
20140420,COL,PHI,9,10
20140420,LAN,ARI,4,1
20140420,MIA,SEA,3,2
20140420,NYN,ATL,4,3
20140420,PIT,MIL,2,3
20140420,SDN,SFN,3,4
20140420,WAS,SLN,3,2
20140421,BOS,BAL,6,7
20140421,CLE,KCA,4,3
20140421,DET,CHA,1,3
20140421,OAK,TEX,3,4
20140421,SEA,HOU,2,7
20140421,ATL,MIA,4,2
20140421,CHN,ARI,5,1
20140421,COL,SFN,8,2
20140421,LAN,PHI,0,7
20140421,MIL,SDN,4,3
20140421,NYN,SLN,2,0
20140421,PIT,CIN,6,5
20140421,WAS,ANA,2,4
20140422,BOS,NYA,3,9
20140422,CLE,KCA,2,8
20140422,DET,CHA,8,6
20140422,OAK,TEX,4,5
20140422,SEA,HOU,2,5
20140422,TBA,MIN,7,3
20140422,TOR,BAL,9,3
20140422,ATL,MIA,0,1
20140422,CHN,ARI,9,2
20140422,COL,SFN,2,1
20140422,LAN,PHI,2,3
20140422,MIL,SDN,1,2
20140422,NYN,SLN,0,3
20140422,PIT,CIN,1,4
20140422,WAS,ANA,2,7
20140423,BOS,NYA,5,1
20140423,CLE,KCA,5,3
20140423,DET,CHA,4,6
20140423,OAK,TEX,0,3
20140423,SEA,HOU,5,3
20140423,TBA,MIN,4,6
20140423,TOR,BAL,8,10
20140423,ATL,MIA,3,1
20140423,CHN,ARI,5,7
20140423,COL,SFN,10,12
20140423,LAN,PHI,5,2
20140423,MIL,SDN,5,2
20140423,NYN,SLN,3,2
20140423,PIT,CIN,2,5
20140423,WAS,ANA,5,4
20140424,BOS,NYA,5,14
20140424,CLE,KCA,5,1
20140424,DET,CHA,7,4
20140424,HOU,OAK,1,10
20140424,TBA,MIN,7,9
20140424,TOR,BAL,4,11
20140424,CHN,ARI,2,5
20140424,LAN,PHI,3,7
20140424,NYN,SLN,4,1
20140424,PIT,CIN,1,2
20140424,WAS,SDN,3,4
20140425,BAL,KCA,0,5
20140425,CHA,TBA,9,6
20140425,HOU,OAK,5,12
20140425,MIN,DET,6,10
20140425,NYA,ANA,1,13
20140425,SEA,TEX,6,5
20140425,TOR,BOS,1,8
20140425,ARI,PHI,5,4
20140425,ATL,CIN,5,4
20140425,LAN,COL,4,5
20140425,MIL,CHN,5,2
20140425,NYN,MIA,4,3
20140425,SFN,CLE,5,1
20140425,SLN,PIT,1,0
20140425,WAS,SDN,11,1
20140426,BAL,KCA,3,2
20140426,CHA,TBA,0,4
20140426,HOU,OAK,7,6
20140426,MIN,DET,5,3
20140426,NYA,ANA,4,3
20140426,SEA,TEX,3,6
20140426,TOR,BOS,6,7
20140426,ARI,PHI,5,6
20140426,ATL,CIN,4,1
20140426,LAN,COL,6,3
20140426,MIL,CHN,5,3
20140426,NYN,MIA,6,7
20140426,SFN,CLE,5,3
20140426,SLN,PIT,1,6
20140426,WAS,SDN,4,0
20140427,BAL,KCA,3,9
20140427,CHA,TBA,9,2
20140427,HOU,OAK,5,1
20140427,NYA,ANA,3,2
20140427,SEA,TEX,6,5
20140427,TOR,BOS,7,1
20140427,ARI,PHI,0,2
20140427,ATL,CIN,1,0
20140427,LAN,COL,1,6
20140427,MIL,CHN,0,4
20140427,NYN,MIA,4,0
20140427,SFN,CLE,4,1
20140427,SLN,PIT,7,0
20140427,WAS,SDN,2,4
20140428,ANA,CLE,6,3
20140428,CHA,TBA,7,3
20140428,TEX,OAK,0,4
20140428,ARI,COL,5,8
20140428,SFN,SDN,4,6
20140428,SLN,MIL,3,5
20140429,ANA,CLE,6,4
20140429,BOS,TBA,7,4
20140429,CHA,DET,3,4
20140429,HOU,WAS,3,4
20140429,KCA,TOR,10,7
20140429,NYA,SEA,3,6
20140429,TEX,OAK,3,9
20140429,ARI,COL,4,5
20140429,CIN,CHN,3,2
20140429,MIA,ATL,9,0
20140429,PHI,NYN,1,6
20140429,SFN,SDN,6,0
20140429,SLN,MIL,4,5
20140430,ANA,CLE,7,1
20140430,CHA,DET,1,5
20140430,HOU,WAS,0,7
20140430,KCA,TOR,4,2
20140430,MIN,LAN,4,6
20140430,TEX,OAK,1,12
20140430,ARI,COL,5,4
20140430,CIN,CHN,4,9
20140430,MIA,ATL,9,3
20140430,SFN,SDN,3,2
20140430,SLN,MIL,9,3
20140501,BAL,PIT,5,1
20140501,BAL,PIT,6,5
20140501,BOS,TBA,1,2
20140501,BOS,TBA,5,6
20140501,KCA,TOR,3,7
20140501,MIN,LAN,4,9
20140501,MIN,LAN,3,4
20140501,NYA,SEA,2,4
20140501,CIN,MIL,8,3
20140501,COL,NYN,7,4
20140501,MIA,ATL,5,4
20140502,ANA,TEX,2,5
20140502,BOS,OAK,7,1
20140502,CLE,CHA,12,5
20140502,HOU,SEA,5,4
20140502,KCA,DET,2,8
20140502,MIN,BAL,0,3
20140502,NYA,TBA,5,10
20140502,ATL,SFN,1,2
20140502,CHN,SLN,6,5
20140502,CIN,MIL,0,2
20140502,COL,NYN,10,3
20140502,MIA,LAN,6,3
20140502,PHI,WAS,3,5
20140502,PIT,TOR,6,5
20140502,SDN,ARI,0,2
20140503,ANA,TEX,5,3
20140503,BOS,OAK,6,3
20140503,CLE,CHA,2,0
20140503,HOU,SEA,8,9
20140503,KCA,DET,2,9
20140503,MIN,BAL,6,1
20140503,NYA,TBA,9,3
20140503,ATL,SFN,1,3
20140503,CHN,SLN,3,0
20140503,CIN,MIL,6,2
20140503,COL,NYN,11,10
20140503,MIA,LAN,7,9
20140503,PHI,WAS,7,2
20140503,PIT,TOR,8,6
20140503,SDN,ARI,3,4
20140504,ANA,TEX,3,14
20140504,BOS,OAK,2,3
20140504,CLE,CHA,3,4
20140504,HOU,SEA,7,8
20140504,KCA,DET,4,9
20140504,MIN,BAL,5,2
20140504,NYA,TBA,1,5
20140504,ATL,SFN,1,4
20140504,CHN,SLN,4,5
20140504,CIN,MIL,4,3
20140504,COL,NYN,1,5
20140504,MIA,LAN,5,4
20140504,PHI,WAS,1,0
20140504,PIT,TOR,2,7
20140504,SDN,ARI,4,3
20140505,ANA,NYA,4,1
20140505,CLE,MIN,0,1
20140505,DET,HOU,2,0
20140505,OAK,SEA,2,4
20140505,ATL,SLN,3,4
20140505,CHN,CHA,1,3
20140505,COL,TEX,8,2
20140505,MIA,NYN,4,3
20140505,MIL,ARI,8,3
20140505,PHI,TOR,0,3
20140505,PIT,SFN,10,11
20140505,SDN,KCA,6,5
20140505,WAS,LAN,4,0
20140506,ANA,NYA,3,4
20140506,BOS,CIN,4,3
20140506,CLE,MIN,4,2
20140506,DET,HOU,11,4
20140506,OAK,SEA,3,8
20140506,TBA,BAL,3,5
20140506,ATL,SLN,2,1
20140506,CHN,CHA,1,5
20140506,COL,TEX,12,1
20140506,MIA,NYN,3,0
20140506,MIL,ARI,5,7
20140506,PHI,TOR,5,6
20140506,PIT,SFN,2,1
20140506,SDN,KCA,1,3
20140506,WAS,LAN,3,8
20140507,ANA,NYA,2,9
20140507,BOS,CIN,4,3
20140507,CHA,CHN,8,3
20140507,CLE,MIN,4,3
20140507,DET,HOU,3,2
20140507,OAK,SEA,4,6
20140507,OAK,SEA,2,0
20140507,TBA,BAL,3,4
20140507,TEX,COL,2,9
20140507,TOR,PHI,10,0
20140507,ATL,SLN,1,7
20140507,MIA,NYN,1,0
20140507,MIL,ARI,2,3
20140507,PIT,SFN,4,3
20140507,SDN,KCA,0,8
20140507,WAS,LAN,3,2
20140508,CHA,CHN,5,12
20140508,CLE,MIN,9,4
20140508,DET,HOU,2,6
20140508,SEA,KCA,1,0
20140508,TBA,BAL,1,3
20140508,TEX,COL,5,0
20140508,TOR,PHI,12,6
20140508,LAN,SFN,1,3
20140508,SDN,MIA,1,3
20140509,BAL,HOU,4,3
20140509,CHA,ARI,9,3
20140509,DET,MIN,1,2
20140509,OAK,WAS,8,0
20140509,SEA,KCA,1,6
20140509,TBA,CLE,3,6
20140509,TEX,BOS,8,0
20140509,TOR,ANA,3,4
20140509,ATL,CHN,3,2
20140509,CIN,COL,4,3
20140509,LAN,SFN,1,3
20140509,MIL,NYA,3,5
20140509,NYN,PHI,2,3
20140509,PIT,SLN,6,4
20140509,SDN,MIA,10,1
20140510,BAL,HOU,5,4
20140510,CHA,ARI,3,4
20140510,DET,MIN,9,3
20140510,OAK,WAS,4,3
20140510,SEA,KCA,3,1
20140510,TBA,CLE,7,1
20140510,TEX,BOS,3,8
20140510,TOR,ANA,3,5
